recid,givenname,surname,suburb,postcode
07227546,ranada,bloodworth,greenville,27834
05272589,ladisha,gibson,albemarle,28001
07427768,shante,evans,durham,27701
07445920,eldon,green,wilson,27896
00615556,cheryl,walters,lumberton,28358
07160225,latonya,bartholomew,durham,27703
05596285,cornelius,gardner,raleigh,27610
01756368,gary,berrier,winston-salem,27107
06862878,caitlin,elkins,boone,28607
03728159,patricia,dickerson,hillsborough,27278
01238397,michael,millsaps,hiddenite,28636
00884378,daphne,newkirk,rocky point,28457
00962101,wilbert,dudley,clinton,28328
06000918,kim,pham,greensboro,27410
07880899,corey,baker,newton grove,28366
07154661,brian,edgerton,winterville,28590
00918766,linda,bowers,denton,27239
03219085,james,poteet,washington,27889
01862777,john,dowell,roxboro,27574
03155814,barbra,troutman,belews creek,27009
03514090,deanna,williams,charlotte,28226
00207088,alice,sherrill,charlotte,28205
07355468,shamika,oneal,raleigh,27610
06370941,kristi,ray,midland,28107
05828296,patricia,bradley,whiteville,28472
06483258,elizabeth,frazier,nebo,28761
02293750,holly,sharpe,greensboro,27406
07895847,ambner,alvarado,matthews,28105
04735202,kristine,coe,pineville,28134
06998398,nathan,rose,archdale,27263
03917735,scott,yardley,burlington,27217
02776841,wahneema,lubiano,durham,27707
04258043,kristine,felling,charlotte,28203
02791916,harvey,harbour,winston salem,27104
06570167,casey,odo,cary,27511
02606313,edna,nichols,raleigh,27612
05674589,katie,hunter,charlotte,28278
07876762,kristine,oakhurst,charlotte,28205
05724578,brandi,yancey,henderson,27537
01547070,lance,hancock,rocky mount,27804
03650404,daryl,winstead,roxboro,27574
00798687,deanna,cummings,maxton,28364
03158141,vi,tran,huntersville,28078
06491950,tammy,lawley,sherrills ford,28673
05745599,lionel,reid,pikeville,27863
06480908,patricia,lambeth,barnardsville,28709
01694578,charles,huneycutt,lilesville,28091
03079160,elizabeth,wagoner,millers creek,28651
01161921,a,lee,four oaks,27524
02074083,ted,kersey,louisburg,27549
01056506,richard,joe,raleigh,27615
07729274,rachel,stowe,greensboro,27410
07371938,mary,leverette,wake forest,27587
00125416,janet,jones,williamston,27892
00006421,george,walker,winston salem,27106
06313604,rebecca,whitley,stanfield,28163
07931644,tanner,wichmann,camp lejeune,28542
04079292,renee,sweeley,pittsboro,27312
03949682,richard,markland,washington,27889
05879560,rayetta,robinson,concord,28025
01481465,sharon,johnson-harris,fayetteville,28304
06031981,victoria,calloway,durham,27703
00520175,lila,anderson,high point,27260
03435210,robert,corp,southern pines,28387
04733769,donna,rodrigues,hope mills,28348
00373382,doris,dodson,madison,27025
06849598,leah,wise,durham,27703
04379747,lindsey,jacobs,lumberton,28358
02469746,gerald,bielfeldt,charlotte,28269
01850160,timothy,morehead,greensboro,27406
01256816,nancy,high,deep gap,28618
03452387,cynthia,alojipan,charlotte,28269
02302058,coleen,williams,chapel hill,27517
00129887,madia,haneline,statesville,28625
02875772,tony,wall,hamlet,28345
05107969,geoffrey,hurlburt,wake forest,27587
03722308,lashonda,russell,gibsonville,27249
08182068,lori,riddle,supply,28462
05442674,teresa,harper,statesville,28677
07107624,david,golden,vanceboro,28586
06928116,annette,markham,nags head,27959
07384240,gerome,newsome,charlotte,28269
02230330,minnie,brown,wagram,28396
00303176,juanita,wagoner,madison,27025
04050485,sue,cooper,plymouth,27962
00253579,elizabeth,moose,concord,28025
07859600,jack,tyndall,wilmington,28403
02646335,sonya,durham,henderson,27536
00009672,billie,johnson,oak city,27857
07242182,jivonta,leggett,raleigh,27610
04837220,ryan,sherry,raleigh,27614
05762615,philip,masonoff,charlotte,28278
02619811,janet,samples,asheville,28803
03464068,keith,beachy,wilmington,28405
01381342,deborah,gardner,greensboro,27455
00235788,hugh,holcomb,mount airy,27030
04084171,manh,nguyen,fayetteville,28305
04828574,brian,denkman,hendersonville,28739
03641270,angela,cook,concord,28025
04562121,john,barstow,fayetteville,28314
01892198,samuel,white,charlotte,28270
04278473,jennifer,zwikker,chapel hill,27516
00855329,ronald,smith,greensboro,27455
02902909,chester,wheless,rocky mount,27804
00920340,debbie,eudy,albemarle,28001
06964537,latesa,smith,concord,28025
02887848,christopher,blue,raeford,28376
03940433,lester,newby,fayetteville,28311
03213658,edward,keller,davidson,28036
04968518,jennifer,watermulder,horse shoe,28742
07960963,andrew,manning,huntersville,28078
00394048,roman,smith,siler city,27344
01252298,elizabeth,buie,rowland,28383
04135668,amber,smith,siloam,27047
00109794,hoyt,ervin,cornelius,28031
01911919,richard,bowman,mount airy,27030
00466773,joan,walts,charlotte,28212
06327640,michael,nichols,charlotte,28215
04259292,benjamin,williams,cary,27518
05665046,brittany,mull,durham,27713
03445803,sybil,brown,wake forest,27587
05653391,douglas,scott,clemmons,27012
05331173,melody,howard,havelock,28532
06340871,roger,bittle,rockingham,28379
00022093,sara,callahan,kernersville,27284
05170399,brandon,hardison,washington,27889
05296148,linnie,white,maxton,28364
03978270,john,redick,durham,27713
02055269,alex,gilmore,lewisville,27023
06008654,michael,blevins,stoneville,27048
00103248,mary,black,greensboro,27406
05010187,staci,graybeal,west jefferson,28694
05176710,phillip,scott,mocksville,27028
05242977,shannon,hunter,rocky mount,27803
01996658,james,westbrook,garland,28441
03639759,gautam,bose,charlotte,28277
06557978,heather,brandon,fleetwood,28626
05544004,david,rehn,charlotte,28277
00359042,frank,briggs,asheville,28806
05172717,alejandro,delgado,charlotte,28270
07186858,aquavies,hunter,boone,28607
02939926,emma,jarvis,asheville,28806
06763210,drew,spencer,taylorsville,28681
03049344,amanda,mcdonald,marble,28905
00068150,donald,gabriel,greensboro,27410
07168462,taryn,childress,haw river,27258
06745724,michael,irwin,camden,27921
07534144,daniel,blair,asheville,28801
07973521,mary,coakley,high point,27260
04392836,blythe,gridley,winston salem,27104
01204072,angela,hartley,boomer,28606
01225350,robert,davis,nashville,27856
03471545,mark,quinn,newton grove,28366
06407057,janellza,hunter,elkin,28621
06828622,jeffery,davis,statesville,28625
04491867,marvin,spehar,waxhaw,28173
00444023,joseph,epps,maxton,28364
07453503,xavier,white,fayetteville,28311
03245377,james,lee,benson,27504
00803691,earl,hancock,winston salem,27107
00036262,james,white,wilson,27896
05207198,nicole,riggs,new bern,28562
00518142,terisa,futrell,newport,28570
06745177,sapan,amin,raleigh,27607
02815564,stephanie,cunningham,raleigh,27615
04564104,ronda,williams,charlotte,28270
00626794,james,keenan,charlotte,28211
03546371,william,sides,charlotte,28204
03383722,margaret,hood,charlotte,28227
07927363,hannah,palmer,dudley,28333
04635935,danielle,elswick,raleigh,27603
06738916,michelle,deaton,wilmington,28412
03698870,andrea,carter,gibsonville,27249
07540630,john,hamilton,hamlet,28345
05720710,tabitha,hamilton,whitsett,27377
03931814,franklin,rabb,franklin,28734
00702986,david,miller,zionville,28698
06134753,william,hayes,clayton,27527
04610023,donald,newman,greensboro,27403
04541564,trista,brodie,elizabeth city,27909
05496114,dorothy,fleming,morehead city,28557
07337791,sarah,harding,boomer,28606
02140476,jacqueline,hunt,lumberton,28358
05335256,brittney,miller,ferguson,28624
02506644,lillian,butler,asheville,28801
05723759,edwin,evans,fayetteville,28311
01081811,margaret,felz,cornelius,28031
06830314,jack,everette,robersonville,27871
02529954,jennie,hendrix,granite falls,28630
02130626,michael,witt,kernersville,27284
03037539,waldo,cervantes,conover,28613
01648101,robert,varnell,clemmons,27012
04755426,bruce,bradley,weaverville,28787
03930934,jennifer,mitchell,timberlake,27583
01265797,william,wilkinson,banner elk,28604
00102533,rebecca,brock,monroe,28110
05956214,nekesha,privette,zebulon,27597
03569545,jarmyn,holland,greensboro,27411
03916629,etta,garth,raeford,28376
03880184,william,maltba,asheville,28805
07440018,charlie,dixon,north wilkesboro,28659
00472161,marilyn,allison,charlotte,28227
02644054,jill,mcnally,willow spring,27592
07068782,chad,sigmon,hickory,28601
06785324,james,wagoner,murfreesboro,27855
01916972,jeffery,ingle,candler,28715
02345391,andrew,selz,charlotte,28227
04368975,patrick,chidnese,asheville,28804
05953765,tracy,ward,winston salem,27107
08141627,jaimee,wear,fayetteville,28311
07092353,tiffany,mathewes,wilmington,28405
08140200,jarrhette,rondo,fayetteville,28306
00962229,jerry,melvin,clinton,28328
04595889,nola,ludwig,west end,27376
08222119,william,davis,millers creek,28651
04954408,krista,smith,denver,28037
02923467,eddie,williams,henderson,27536
00823565,ana,kennedy,durham,27705
08004146,matthew,certner,durham,27705
00493020,dale,hefner,newton,28658
03744599,violet,rice,winston salem,27104
00198493,irene,povich,fayetteville,28303
05652644,regina,leikam,gastonia,28056
07230409,candace,sigmon,hickory,28601
01860788,vivian,little,oakboro,28129
06780259,todd,atwood,wilmington,28405
07053681,valery,saunders,wilson,27893
05866682,amy,eberling,goldsboro,27534
06068807,traci,davis,winston salem,27104
03548917,nicole,purser,concord,28025
01656090,delores,arrington,weldon,27890
03864854,angela,suggs,lansing,28643
00807646,vanessa,hoover,lexington,27292
00465080,juanita,pearce,bahama,27503
08186014,melody,wilson,madison,27025
03535173,sylvia,jackson,leland,28451
07245821,william,najdecki,youngsville,27596
06136425,william,kinney,asheville,28803
00599913,carolyn,howell,burnsville,28714
02673460,jennifer,guderian,wilmington,28411
03371998,leslie,wilkins,aulander,27805
06645273,melissa,jones,belmont,28012
05477946,ernestyne,jeffries,belhaven,27810
07282886,keyana,boulware,charlotte,28217
03464646,yi,chang,charlotte,28216
04080800,jenell,deloatch,greensboro,27407
00540468,joyce,blakely,zirconia,28790
00334125,ben,jones,concord,28027
03934550,melvin,roberts,lexington,27292
01956560,michael,blanton,wendell,27591
03340044,janell,cameron,kannapolis,28083
06838315,charles,pierce,gastonia,28052
05668571,robert,fields,boone,28607
00303640,colleen,bowles,pfafftown,27040
05645496,tonia,jacobs,fayetteville,28312
03404233,idell,senter,morehead city,28557
03341485,lance,squaire,fayetteville,28311
00106686,hubert,english,raleigh,27610
02113326,benny,langdon,clayton,27520
07152762,wanda,smith,charlotte,28206
06562778,iesha,strudwick,nashville,27856
07408439,kimberlee,postell,roanoke rapids,27870
06130491,rhonda,legrand,rockingham,28379
02806946,jerry,woodard,greenville,27858
00230375,betty,harrington,wadesboro,28170
04413545,tracy,knoll,high point,27265
05360186,john,gaillard,wendell,27591
02303922,mark,joyce,asheboro,27203
05527412,ryan,watson,lenoir,28645
00367919,donald,moore,wilmington,28405
07306642,daniel,robbins,willow springs,27592
04109320,lauren,shemelya,winston salem,27107
00168059,charles,mceachin,laurinburg,28352
05847934,darlene,mcbride,ellerbe,28338
00938634,walter,sudderth,rutherford college,28671
02146894,glenda,medlin,haw river,27258
06398094,albert,edsall,knightdale,27545
05437368,jennifer,howell,raleigh,27613
05104654,timothy,thomas,shelby,28150
05312853,willie,king,charlotte,28217
06795394,jamee,grossman,greensboro,27405
04557074,veronica,middleton,leland,28451
00056747,shirley,baird,willow spring,27592
06558435,julie,newton,hudson,28638
04787575,edward,bersuder,raleigh,27607
07517403,norene,ducharme,charlotte,28270
00907328,danielle,janulis,tryon,28782
04087537,robbie,palmer,wake forest,27587
06739558,kathryn,clinkenbeard,franklin,28734
01740468,jeanine,fowler,durham,27701
07875300,richard,bobber,pinebluff,28373
08210795,emily,tarr,new bern,28560
05092941,thomas,lewis,new bern,28560
01210532,joyce,gardner,kinston,28501
00413879,hazel,harper,murphy,28906
07772271,clara,pratt,lilesville,28091
06086734,natalia,dial,kannapolis,28083
03564320,jennifer,sherk,durham,27704
02117474,john,truitt,huntersville,28078
01388356,hilary,greenberg,charlotte,28211
01037453,barbara,boykin,bailey,27807
05366573,kevin,meacham,charlotte,28277
05250140,gina,long,granite falls,28630
00860521,jerry,strickland,clayton,27527
00842939,ronald,drum,shelby,28152
07602959,saint,saint-preux,faison,28341
03775007,kristy,moody,lumberton,28360
03232349,sandra,gilliland,grover,28073
06825157,felicia,rhodie,charlotte,28206
03108299,charles,bryant,raleigh,27609
08087525,john,cox,pinetown,27865
00255465,grady,chatman,winston salem,27106
03363412,paul,krukoski,ruffin,27326
07977684,bryan,morrison,todd,28684
01729803,erwin,hoeing,winston salem,27104
00581646,janice,may,winston salem,27106
01529507,barbara,lancaster,mt olive,28365
03539305,ryan,rudisill,newton,28658
01534355,rosalyn,smith,red springs,28377
06980581,doris,coone,selma,27576
08117700,susan,masyada,raleigh,27610
00946417,karen,lindsay,raleigh,27613
00675100,maria,shives,lincolnton,28092
03081435,leighann,floyd,mount holly,28120
03820268,randall,cunningham,charlotte,28277
05497806,mary,swaim,stanley,28164
03195096,chantelle,howard,charlotte,28214
08194053,deneka,brown,greenville,27858
00262396,margaree,brown,snow hill,28580
00260258,david,belton,gastonia,28054
06741958,delfino,hernandez-rubio,greensboro,27405
01540671,clinton,hedgepeth,rocky mount,27804
03678429,helena,salazar,cherokee,28719
04809849,laura,sangiuliano,pinehurst,28374
07994243,janetta,johnson,greensboro,27403
03231048,anne marie,atkinson,newport,28570
06898319,barbara,butt,grimesland,27837
06055883,sondra,boone,creedmoor,27522
00795681,robert,adams,denton,27239
04927402,charles,garner,newport,28570
03705872,donald,montgomery,sanford,27332
00367473,bonnie,page,wilmington,28403
01519719,richard,smartnick,washington,27889
00547962,john,miller,winston salem,27107
06582458,joya,campbell,fayetteville,28312
00287529,linda,lee,shelby,28150
06015565,william,cheek,greensboro,27401
00022904,nelson,baldwin,goldsboro,27534
06750747,gary,oxendine,lumberton,28358
08206474,marianella,marsano-chumbez,sneads ferry,28460
05792522,andrea,coakley,raleigh,27617
00509132,sue,smith,hookerton,28538
03098671,johnathan,queen,lexington,27292
07808604,david,huizenga,denver,28037
00478039,muriel,gosey,rutherfordton,28139
01187991,kathy,silbiger,durham,27705
01826794,kathy,lewis,marshall,28753
06048641,antonio,mcmanus,raleigh,27609
00388513,larry,sellers,hayesville,28904
04015417,janis,starks,sunset beach,28468
08061617,kenneth,gilliard,thomasville,27360
00780940,sharon,hughes,denton,27239
08143003,aubrey,lamanna,charlotte,28215
00965386,linda,hammonds,shelby,28150
01626593,amy,thabet,greensboro,27410
00095045,james,swing,lexington,27295
03292730,james,currin,oxford,27565
01316690,rachel,clifton,faison,28341
00285736,andrew,coxe,wilmington,28409
01379347,norman,love,charlotte,28277
06014732,virgil,johnson,jamestown,27282
04716920,matthew,noonan,wilmington,28403
01086672,sarah,murray,charlotte,28226
01532304,maureen,gervais,elizabeth city,27909
05660637,richard,grover,waxhaw,28173
04751687,tarie,haynie,wagram,28396
05938569,elliott,watlington,winston salem,27103
06584688,ashleigh,allen,winston salem,27103
00645158,willie,webb,salemburg,28385
05383020,tyler,elstrom,asheville,28801
03482311,lisa,conrad,mooresville,28115
03147268,stephen,dukes,mt pleasant,28124
05586390,sheena,ricks,trinity,27370
06973817,alexandria,vargas,raleigh,27610
00167548,thomas,clark,kinston,28504
01081945,a glenn,kiser,davidson,28036
07137809,barbara,wassler,southport,28461
02347687,debra,prince,fayetteville,28312
00084857,walter,scott,winton,27986
00311334,robert,brady,lexington,27292
07429373,maiar,hafez,greensboro,27406
01001489,ruben,dukes,lewiston woodville,27849
03678918,william,pittman,middlesex,27557
01148977,timothy,hayes,thomasville,27360
06940436,larry,perry,knightdale,27545
05149244,mary,von werne,moncure,27559
04275905,amanda,brescia,morrisville,27560
04105134,lindsey,hawks,winston-salem,27107
01614782,bobby,smith,concord,28027
06446356,kristin,hoxit,hendersonville,28739
03411601,rachel,hutcherson,troy,27371
07720509,victoria,giammattei,chapel hill,27514
00967659,robert,rogers,rocky mount,27801
02218215,eric,collins,durham,27705
04739974,gerald,mcarthur,durham,27701
01957361,robert,bacon,wagram,28396
02833304,gregory,brown,goldsboro,27530
04203951,ladonna,thomas,clarkton,28433
06391234,amy,davis,lenoir,28645
02638769,gerry,gross,hillsborough,27278
02165271,truman,tippett,franklin,28734
05903986,raul,velez,charlotte,28227
04576612,april,rhodes,roxboro,27573
03451641,iris,beal,mebane,27302
04406290,linda,fulbright,hickory,28602
01376629,philip,volponi,charlotte,28277
06884155,sunil,sunar,charlotte,28210
00158108,henry,edwards,lumberton,28358
